time,phase,cycle,ee_x,ee_y,ee_z,target_x,target_y,target_z,pos_error,yaw,yaw_target,yaw_error,gripper,gripper_target
94.00,ALIGN_YAW,1,-3.8946,2.6956,1.9961,-4.1178,2.8498,1.8903,0.2912,1.5851,-1.4246,3.0097,0.0500,0.0500
94.10,ALIGN_YAW,1,-3.8970,2.6972,1.9936,-4.1178,2.8498,1.8903,0.2877,1.5897,-1.4246,3.0144,0.0500,0.0500
94.20,ALIGN_YAW,1,-3.8970,2.6972,1.9936,-4.1178,2.8498,1.8903,0.2877,1.5897,-1.4246,3.0144,0.0500,0.0500
94.30,ALIGN_YAW,1,-3.8999,2.6992,1.9906,-4.1178,2.8498,1.8903,0.2832,1.5959,-1.4246,3.0206,0.0500,0.0500
94.40,ALIGN_YAW,1,-3.9035,2.7017,1.9870,-4.1178,2.8498,1.8903,0.2779,1.6036,-1.4246,3.0282,0.0500,0.0500
94.50,ALIGN_YAW,1,-3.9035,2.7017,1.9870,-4.1178,2.8498,1.8903,0.2779,1.6036,-1.4246,3.0282,0.0500,0.0500
94.60,ALIGN_YAW,1,-3.9076,2.7046,1.9829,-4.1178,2.8498,1.8903,0.2717,1.6125,-1.4246,3.0371,0.0500,0.0500
94.70,ALIGN_YAW,1,-3.9124,2.7079,1.9783,-4.1178,2.8498,1.8903,0.2647,1.6225,-1.4246,3.0471,0.0500,0.0500
94.80,ALIGN_YAW,1,-3.9124,2.7079,1.9783,-4.1178,2.8498,1.8903,0.2647,1.6225,-1.4246,3.0471,0.0500,0.0500
94.90,ALIGN_YAW,1,-3.9178,2.7116,1.9733,-4.1178,2.8498,1.8903,0.2569,1.6334,-1.4246,3.0580,0.0500,0.0500
95.00,ALIGN_YAW,1,-3.9237,2.7157,1.9679,-4.1178,2.8498,1.8903,0.2484,1.6451,-1.4246,3.0697,0.0500,0.0500
95.10,ALIGN_YAW,1,-3.9301,2.7201,1.9622,-4.1178,2.8498,1.8903,0.2392,1.6576,-1.4246,3.0822,0.0500,0.0500
95.20,ALIGN_YAW,1,-3.9301,2.7201,1.9622,-4.1178,2.8498,1.8903,0.2392,1.6576,-1.4246,3.0822,0.0500,0.0500
95.30,ALIGN_YAW,1,-3.9371,2.7249,1.9564,-4.1178,2.8498,1.8903,0.2294,1.6705,-1.4246,3.0951,0.0500,0.0500
95.40,ALIGN_YAW,1,-3.9445,2.7301,1.9504,-4.1178,2.8498,1.8903,0.2190,1.6837,-1.4246,3.1083,0.0500,0.0500
95.50,DESCEND,1,-3.9445,2.7301,1.9504,-4.1178,2.8498,1.8903,0.2190,1.6837,-1.4246,3.1083,0.0500,0.0500
95.60,DESCEND,1,-3.9524,2.7355,1.9443,-4.1178,2.8498,-0.0097,1.9643,1.6970,-1.4246,3.1216,0.0500,0.0500
95.70,DESCEND,1,-3.9607,2.7413,1.9382,-4.1178,2.8498,-0.0097,1.9573,1.7103,-1.4246,3.1349,0.0500,0.0500
95.80,DESCEND,1,-3.9607,2.7413,1.9382,-4.1178,2.8498,-0.0097,1.9573,1.7103,-1.4246,3.1349,0.0500,0.0500
95.90,DESCEND,1,-3.9694,2.7473,1.9322,-4.1178,2.8498,-0.0097,1.9503,1.7232,-1.4246,3.1354,0.0500,0.0500
96.00,DESCEND,1,-3.9786,2.7536,1.9263,-4.1178,2.8498,-0.0097,1.9434,1.7357,-1.4246,3.1229,0.0500,0.0500
96.10,DESCEND,1,-3.9786,2.7536,1.9263,-4.1178,2.8498,-0.0097,1.9434,1.7357,-1.4246,3.1229,0.0500,0.0500
96.20,DESCEND,1,-3.9882,2.7603,1.9206,-4.1178,2.8498,-0.0097,1.9367,1.7475,-1.4246,3.1110,0.0500,0.0500
96.30,DESCEND,1,-3.9984,2.7673,1.9151,-4.1178,2.8498,-0.0097,1.9303,1.7584,-1.4246,3.1002,0.0500,0.0500
96.40,DESCEND,1,-4.0091,2.7748,1.9099,-4.1178,2.8498,-0.0097,1.9242,1.7682,-1.4246,3.0904,0.0500,0.0500
96.50,DESCEND,1,-4.0091,2.7748,1.9099,-4.1178,2.8498,-0.0097,1.9242,1.7682,-1.4246,3.0904,0.0500,0.0500
96.60,DESCEND,1,-4.0204,2.7826,1.9051,-4.1178,2.8498,-0.0097,1.9185,1.7769,-1.4246,3.0816,0.0500,0.0500
96.70,DESCEND,1,-4.0322,2.7908,1.9008,-4.1178,2.8498,-0.0097,1.9133,1.7889,-1.4246,3.0697,0.0500,0.0500
96.80,DESCEND,1,-4.0322,2.7908,1.9008,-4.1178,2.8498,-0.0097,1.9133,1.7889,-1.4246,3.0697,0.0500,0.0500
96.90,DESCEND,1,-4.0522,2.8046,1.8760,-4.1178,2.8498,-0.0097,1.8874,1.7939,-1.4246,3.0647,0.0500,0.0500
97.00,DESCEND,1,-4.0726,2.8187,1.8276,-4.1178,2.8498,-0.0097,1.8382,1.7968,-1.4246,3.0618,0.0500,0.0500
97.10,DESCEND,1,-4.0871,2.8287,1.7573,-4.1178,2.8498,-0.0097,1.7674,1.8000,-1.4246,3.0586,0.0500,0.0500
97.20,DESCEND,1,-4.0871,2.8287,1.7573,-4.1178,2.8498,-0.0097,1.7674,1.8000,-1.4246,3.0586,0.0500,0.0500
97.30,DESCEND,1,-4.0953,2.8344,1.6656,-4.1178,2.8498,-0.0097,1.6755,1.8034,-1.4246,3.0552,0.0500,0.0500
97.40,DESCEND,1,-4.0976,2.8359,1.5556,-4.1178,2.8498,-0.0097,1.5655,1.8072,-1.4246,3.0514,0.0500,0.0500
97.50,DESCEND,1,-4.0976,2.8359,1.5556,-4.1178,2.8498,-0.0097,1.5655,1.8072,-1.4246,3.0514,0.0500,0.0500
97.60,DESCEND,1,-4.0983,2.8365,1.4411,-4.1178,2.8498,-0.0097,1.4510,1.8110,-1.4246,3.0476,0.0500,0.0500
97.70,DESCEND,1,-4.0974,2.8358,1.3262,-4.1178,2.8498,-0.0097,1.3362,1.8149,-1.4246,3.0436,0.0500,0.0500
97.80,DESCEND,1,-4.0974,2.8358,1.3262,-4.1178,2.8498,-0.0097,1.3362,1.8149,-1.4246,3.0436,0.0500,0.0500
97.90,DESCEND,1,-4.0944,2.8337,1.2114,-4.1178,2.8498,-0.0097,1.2214,1.8185,-1.4246,3.0401,0.0500,0.0500
98.00,DESCEND,1,-4.0885,2.8297,1.1013,-4.1178,2.8498,-0.0097,1.1116,1.8225,-1.4246,3.0361,0.0500,0.0500
98.10,DESCEND,1,-4.0885,2.8297,1.1013,-4.1178,2.8498,-0.0097,1.1116,1.8225,-1.4246,3.0361,0.0500,0.0500
98.20,DESCEND,1,-4.0814,2.8247,0.9909,-4.1178,2.8498,-0.0097,1.0015,1.8262,-1.4246,3.0324,0.0500,0.0500
98.30,DESCEND,1,-4.0739,2.8196,0.8951,-4.1178,2.8498,-0.0097,0.9064,1.8297,-1.4246,3.0289,0.0500,0.0500
98.40,DESCEND,1,-4.0685,2.8158,0.8110,-4.1178,2.8498,-0.0097,0.8229,1.8323,-1.4246,3.0262,0.0500,0.0500
98.50,DESCEND,1,-4.0685,2.8158,0.8110,-4.1178,2.8498,-0.0097,0.8229,1.8323,-1.4246,3.0262,0.0500,0.0500
98.60,DESCEND,1,-4.0651,2.8134,0.7368,-4.1178,2.8498,-0.0097,0.7493,1.8343,-1.4246,3.0243,0.0500,0.0500
98.70,DESCEND,1,-4.0628,2.8119,0.6704,-4.1178,2.8498,-0.0097,0.6834,1.8356,-1.4246,3.0229,0.0500,0.0500
98.80,DESCEND,1,-4.0628,2.8119,0.6704,-4.1178,2.8498,-0.0097,0.6834,1.8356,-1.4246,3.0229,0.0500,0.0500
98.90,DESCEND,1,-4.0617,2.8111,0.6109,-4.1178,2.8498,-0.0097,0.6244,1.8364,-1.4246,3.0221,0.0500,0.0500
99.00,DESCEND,1,-4.0617,2.8111,0.5582,-4.1178,2.8498,-0.0097,0.5720,1.8369,-1.4246,3.0217,0.0500,0.0500
99.10,DESCEND,1,-4.0617,2.8111,0.5582,-4.1178,2.8498,-0.0097,0.5720,1.8369,-1.4246,3.0217,0.0500,0.0500
99.20,DESCEND,1,-4.0634,2.8122,0.5110,-4.1178,2.8498,-0.0097,0.5249,1.8369,-1.4246,3.0217,0.0500,0.0500
99.30,DESCEND,1,-4.0663,2.8143,0.4703,-4.1178,2.8498,-0.0097,0.4841,1.8367,-1.4246,3.0219,0.0500,0.0500
99.40,DESCEND,1,-4.0663,2.8143,0.4703,-4.1178,2.8498,-0.0097,0.4841,1.8367,-1.4246,3.0219,0.0500,0.0500
99.50,DESCEND,1,-4.0656,2.8137,0.4182,-4.1178,2.8498,-0.0097,0.4326,1.8364,-1.4246,3.0222,0.0500,0.0500
99.60,DESCEND,1,-4.0673,2.8149,0.3782,-4.1178,2.8498,-0.0097,0.3928,1.8357,-1.4246,3.0228,0.0500,0.0500
99.70,DESCEND,1,-4.0673,2.8149,0.3782,-4.1178,2.8498,-0.0097,0.3928,1.8357,-1.4246,3.0228,0.0500,0.0500
99.80,DESCEND,1,-4.0683,2.8156,0.3338,-4.1178,2.8498,-0.0097,0.3487,1.8350,-1.4246,3.0236,0.0500,0.0500
99.90,DESCEND,1,-4.0721,2.8182,0.3001,-4.1178,2.8498,-0.0097,0.3147,1.8342,-1.4246,3.0244,0.0500,0.0500
100.00,DESCEND,1,-4.0721,2.8182,0.3001,-4.1178,2.8498,-0.0097,0.3147,1.8342,-1.4246,3.0244,0.0500,0.0500
100.10,DESCEND,1,-4.0748,2.8202,0.2621,-4.1178,2.8498,-0.0097,0.2767,1.8333,-1.4246,3.0252,0.0500,0.0500
100.20,DESCEND,1,-4.0798,2.8236,0.2334,-4.1178,2.8498,-0.0097,0.2475,1.8326,-1.4246,3.0259,0.0500,0.0500
100.30,DESCEND,1,-4.0798,2.8236,0.2334,-4.1178,2.8498,-0.0097,0.2475,1.8326,-1.4246,3.0259,0.0500,0.0500
100.40,DESCEND,1,-4.0838,2.8263,0.2002,-4.1178,2.8498,-0.0097,0.2139,1.8318,-1.4246,3.0267,0.0500,0.0500
100.50,DESCEND,1,-4.0892,2.8301,0.1751,-4.1178,2.8498,-0.0097,0.1880,1.8312,-1.4246,3.0273,0.0500,0.0500
100.60,DESCEND,1,-4.0892,2.8301,0.1751,-4.1178,2.8498,-0.0097,0.1880,1.8312,-1.4246,3.0273,0.0500,0.0500
100.70,DESCEND,1,-4.0943,2.8336,0.1466,-4.1178,2.8498,-0.0097,0.1589,1.8306,-1.4246,3.0279,0.0500,0.0500
100.80,DESCEND,1,-4.1001,2.8376,0.1273,-4.1178,2.8498,-0.0097,0.1387,1.8302,-1.4246,3.0284,0.0500,0.0500
100.90,DESCEND,1,-4.1001,2.8376,0.1273,-4.1178,2.8498,-0.0097,0.1387,1.8302,-1.4246,3.0284,0.0500,0.0500
101.00,DESCEND,1,-4.1055,2.8413,0.1045,-4.1178,2.8498,-0.0097,0.1152,1.8298,-1.4246,3.0288,0.0500,0.0500
101.10,DESCEND,1,-4.1109,2.8451,0.0896,-4.1178,2.8498,-0.0097,0.0996,1.8295,-1.4246,3.0291,0.0500,0.0500
101.20,DESCEND,1,-4.1109,2.8451,0.0896,-4.1178,2.8498,-0.0097,0.0996,1.8295,-1.4246,3.0291,0.0500,0.0500
101.30,DESCEND,1,-4.1162,2.8487,0.0716,-4.1178,2.8498,-0.0097,0.0814,1.8292,-1.4246,3.0294,0.0500,0.0500
101.40,DESCEND,1,-4.1209,2.8520,0.0603,-4.1178,2.8498,-0.0097,0.0701,1.8290,-1.4246,3.0296,0.0500,0.0500
101.50,DESCEND,1,-4.1209,2.8520,0.0603,-4.1178,2.8498,-0.0097,0.0701,1.8290,-1.4246,3.0296,0.0500,0.0500
101.60,DESCEND,1,-4.1253,2.8551,0.0525,-4.1178,2.8498,-0.0097,0.0629,1.8288,-1.4246,3.0297,0.0500,0.0500
101.70,DESCEND,1,-4.1295,2.8580,0.0451,-4.1178,2.8498,-0.0097,0.0566,1.8288,-1.4246,3.0298,0.0500,0.0500
101.80,DESCEND,1,-4.1333,2.8606,0.0399,-4.1178,2.8498,-0.0097,0.0531,1.8287,-1.4246,3.0299,0.0500,0.0500
101.90,DESCEND,1,-4.1333,2.8606,0.0399,-4.1178,2.8498,-0.0097,0.0531,1.8287,-1.4246,3.0299,0.0500,0.0500
102.00,CLOSE,1,-4.1368,2.8630,0.0347,-4.1178,2.8498,-0.0097,0.0501,1.8287,-1.4246,3.0299,0.0500,0.0500
102.10,CLOSE,1,-4.1397,2.8650,0.0313,-4.1178,2.8498,-0.0097,0.0490,1.8286,-1.4246,3.0299,0.0500,2.2300
102.20,CLOSE,1,-4.1397,2.8650,0.0313,-4.1178,2.8498,-0.0097,0.0490,1.8286,-1.4246,3.0299,0.0500,2.2300
102.30,CLOSE,1,-4.1424,2.8668,0.0276,-4.1178,2.8498,-0.0097,0.0478,1.8286,-1.4246,3.0299,0.0500,2.2300
102.40,CLOSE,1,-4.1444,2.8683,0.0255,-4.1178,2.8498,-0.0097,0.0479,1.8286,-1.4246,3.0300,0.0500,2.2300
102.50,CLOSE,1,-4.1444,2.8683,0.0255,-4.1178,2.8498,-0.0097,0.0479,1.8286,-1.4246,3.0300,0.0500,2.2300
102.60,CLOSE,1,-4.1465,2.8697,0.0209,-4.1178,2.8498,-0.0097,0.0465,1.8285,-1.4246,3.0300,0.0500,2.2300
102.70,CLOSE,1,-4.1481,2.8708,0.0180,-4.1178,2.8498,-0.0097,0.0461,1.8285,-1.4246,3.0301,0.0500,2.2300
102.80,CLOSE,1,-4.1481,2.8708,0.0180,-4.1178,2.8498,-0.0097,0.0461,1.8285,-1.4246,3.0301,0.0500,2.2300
102.90,CLOSE,1,-4.1495,2.8717,0.0142,-4.1178,2.8498,-0.0097,0.0454,1.8285,-1.4246,3.0301,0.0500,2.2300
103.00,CLOSE,1,-4.1505,2.8725,0.0116,-4.1178,2.8498,-0.0097,0.0451,1.8284,-1.4246,3.0302,0.0500,2.2300
103.10,CLOSE,1,-4.1505,2.8725,0.0116,-4.1178,2.8498,-0.0097,0.0451,1.8284,-1.4246,3.0302,0.0500,2.2300
103.20,CLOSE,1,-4.1514,2.8730,0.0086,-4.1178,2.8498,-0.0097,0.0448,1.8113,-1.4246,3.0472,0.0500,2.2300
103.30,CLOSE,1,-4.1520,2.8735,0.0064,-4.1178,2.8498,-0.0097,0.0446,1.8000,-1.4246,3.0586,0.0791,2.2300
103.40,CLOSE,1,-4.1520,2.8735,0.0064,-4.1178,2.8498,-0.0097,0.0446,1.8000,-1.4246,3.0586,0.0791,2.2300
103.50,CLOSE,1,-4.1524,2.8737,0.0045,-4.1178,2.8498,-0.0097,0.0444,1.7886,-1.4246,3.0699,0.1082,2.2300
103.60,CLOSE,1,-4.1526,2.8739,0.0024,-4.1178,2.8498,-0.0097,0.0440,1.7772,-1.4246,3.0813,0.1373,2.2300
103.70,CLOSE,1,-4.1526,2.8739,0.0010,-4.1178,2.8498,-0.0097,0.0436,1.7659,-1.4246,3.0927,0.1664,2.2300
103.80,CLOSE,1,-4.1526,2.8739,0.0010,-4.1178,2.8498,-0.0097,0.0436,1.7659,-1.4246,3.0927,0.1664,2.2300
103.90,CLOSE,1,-4.1525,2.8738,-0.0005,-4.1178,2.8498,-0.0097,0.0431,1.7545,-1.4246,3.1041,0.1954,2.2300
104.00,CLOSE,1,-4.1522,2.8736,-0.0015,-4.1178,2.8498,-0.0097,0.0426,1.7431,-1.4246,3.1155,0.2245,2.2300
104.10,CLOSE,1,-4.1522,2.8736,-0.0015,-4.1178,2.8498,-0.0097,0.0426,1.7431,-1.4246,3.1155,0.2245,2.2300
104.20,CLOSE,1,-4.1519,2.8734,-0.0033,-4.1178,2.8498,-0.0097,0.0419,1.7317,-1.4246,3.1268,0.2536,2.2300
104.30,CLOSE,1,-4.1515,2.8731,-0.0043,-4.1178,2.8498,-0.0097,0.0413,1.7230,-1.4246,3.1356,0.2827,2.2300
104.40,CLOSE,1,-4.1515,2.8731,-0.0043,-4.1178,2.8498,-0.0097,0.0413,1.7230,-1.4246,3.1356,0.2827,2.2300
104.50,CLOSE,1,-4.1511,2.8728,-0.0050,-4.1178,2.8498,-0.0097,0.0407,1.7150,-1.4246,3.1397,0.3118,2.2300
104.60,CLOSE,1,-4.1507,2.8726,-0.0058,-4.1178,2.8498,-0.0097,0.0402,1.7083,-1.4246,3.1329,0.3409,2.2300
104.70,CLOSE,1,-4.1507,2.8726,-0.0058,-4.1178,2.8498,-0.0097,0.0402,1.7083,-1.4246,3.1329,0.3409,2.2300
104.80,CLOSE,1,-4.1503,2.8723,-0.0065,-4.1178,2.8498,-0.0097,0.0397,1.7027,-1.4246,3.1273,0.3700,2.2300
104.90,CLOSE,1,-4.1500,2.8720,-0.0071,-4.1178,2.8498,-0.0097,0.0392,1.6983,-1.4246,3.1229,0.3991,2.2300
105.00,CLOSE,1,-4.1496,2.8718,-0.0077,-4.1178,2.8498,-0.0097,0.0387,1.6950,-1.4246,3.1196,0.4282,2.2300
105.10,CLOSE,1,-4.1496,2.8718,-0.0077,-4.1178,2.8498,-0.0097,0.0387,1.6950,-1.4246,3.1196,0.4282,2.2300
105.20,CLOSE,1,-4.1495,2.8717,-0.0084,-4.1178,2.8498,-0.0097,0.0386,1.6926,-1.4246,3.1173,0.4538,2.2300
105.30,CLOSE,1,-4.1495,2.8716,-0.0084,-4.1178,2.8498,-0.0097,0.0385,1.6921,-1.4246,3.1167,0.4791,2.2300
105.40,CLOSE,1,-4.1495,2.8716,-0.0084,-4.1178,2.8498,-0.0097,0.0385,1.6921,-1.4246,3.1167,0.4791,2.2300
105.50,CLOSE,1,-4.1495,2.8715,-0.0083,-4.1178,2.8498,-0.0097,0.0384,1.6929,-1.4246,3.1175,0.5047,2.2300
105.60,CLOSE,1,-4.1495,2.8715,-0.0083,-4.1178,2.8498,-0.0097,0.0384,1.6929,-1.4246,3.1175,0.5047,2.2300
105.70,CLOSE,1,-4.1498,2.8716,-0.0081,-4.1178,2.8498,-0.0097,0.0387,1.6942,-1.4246,3.1189,0.5306,2.2300
105.80,CLOSE,1,-4.1500,2.8717,-0.0080,-4.1178,2.8498,-0.0097,0.0390,1.6952,-1.4246,3.1198,0.5569,2.2300
105.90,CLOSE,1,-4.1504,2.8720,-0.0077,-4.1178,2.8498,-0.0097,0.0395,1.6970,-1.4246,3.1216,0.5843,2.2300
106.00,CLOSE,1,-4.1504,2.8720,-0.0077,-4.1178,2.8498,-0.0097,0.0395,1.6970,-1.4246,3.1216,0.5843,2.2300
106.10,CLOSE,1,-4.1506,2.8721,-0.0072,-4.1178,2.8498,-0.0097,0.0397,1.6989,-1.4246,3.1236,0.6118,2.2300
106.20,CLOSE,1,-4.1506,2.8721,-0.0072,-4.1178,2.8498,-0.0097,0.0397,1.6989,-1.4246,3.1236,0.6118,2.2300
106.30,CLOSE,1,-4.1509,2.8723,-0.0068,-4.1178,2.8498,-0.0097,0.0401,1.7013,-1.4246,3.1259,0.6370,2.2300
106.40,CLOSE,1,-4.1503,2.8718,-0.0070,-4.1178,2.8498,-0.0097,0.0393,1.7037,-1.4246,3.1283,0.6661,2.2300
106.50,CLOSE,1,-4.1503,2.8718,-0.0070,-4.1178,2.8498,-0.0097,0.0393,1.7037,-1.4246,3.1283,0.6661,2.2300
106.60,CLOSE,1,-4.1495,2.8714,-0.0072,-4.1178,2.8498,-0.0097,0.0384,1.7061,-1.4246,3.1307,0.6947,2.2300
106.70,CLOSE,1,-4.1490,2.8711,-0.0072,-4.1178,2.8498,-0.0097,0.0379,1.7085,-1.4246,3.1332,0.7218,2.2300
106.80,CLOSE,1,-4.1490,2.8711,-0.0072,-4.1178,2.8498,-0.0097,0.0379,1.7085,-1.4246,3.1332,0.7218,2.2300
106.90,CLOSE,1,-4.1484,2.8707,-0.0072,-4.1178,2.8498,-0.0097,0.0371,1.7108,-1.4246,3.1354,0.7495,2.2300
107.00,CLOSE,1,-4.1473,2.8700,-0.0074,-4.1178,2.8498,-0.0097,0.0358,1.7130,-1.4246,3.1376,0.7770,2.2300
107.10,CLOSE,1,-4.1473,2.8700,-0.0074,-4.1178,2.8498,-0.0097,0.0358,1.7130,-1.4246,3.1376,0.7770,2.2300
107.20,CLOSE,1,-4.1457,2.8690,-0.0079,-4.1178,2.8498,-0.0097,0.0339,1.7148,-1.4246,3.1394,0.8047,2.2300
107.30,CLOSE,1,-4.1439,2.8677,-0.0084,-4.1178,2.8498,-0.0097,0.0316,1.7167,-1.4246,3.1413,0.8322,2.2300
107.40,CLOSE,1,-4.1439,2.8677,-0.0084,-4.1178,2.8498,-0.0097,0.0316,1.7167,-1.4246,3.1413,0.8322,2.2300
107.50,CLOSE,1,-4.1417,2.8662,-0.0088,-4.1178,2.8498,-0.0097,0.0290,1.7183,-1.4246,3.1402,0.8594,2.2300
107.60,CLOSE,1,-4.1393,2.8646,-0.0093,-4.1178,2.8498,-0.0097,0.0261,1.7196,-1.4246,3.1389,0.8871,2.2300
107.70,CLOSE,1,-4.1393,2.8646,-0.0093,-4.1178,2.8498,-0.0097,0.0261,1.7196,-1.4246,3.1389,0.8871,2.2300
107.80,CLOSE,1,-4.1364,2.8626,-0.0101,-4.1178,2.8498,-0.0097,0.0226,1.7208,-1.4246,3.1378,0.9158,2.2300
107.90,CLOSE,1,-4.1328,2.8602,-0.0110,-4.1178,2.8498,-0.0097,0.0183,1.7216,-1.4246,3.1369,0.9449,2.2300
108.00,LIFT_HIGH,1,-4.1291,2.8576,-0.0118,-4.1178,2.8498,-0.0097,0.0139,1.7223,-1.4246,3.1363,0.9740,2.2300
108.10,LIFT_HIGH,1,-4.1291,2.8576,-0.0118,-4.1178,2.8498,1.8903,1.9022,1.7223,-1.4246,3.1363,0.9740,2.2300
108.20,LIFT_HIGH,1,-4.1254,2.8549,-0.0124,-4.1178,2.8498,1.8903,1.9027,1.7227,-1.4246,3.1359,1.0031,2.2300
108.30,LIFT_HIGH,1,-4.1217,2.8524,-0.0130,-4.1178,2.8498,1.8903,1.9033,1.7230,-1.4246,3.1356,1.0322,2.2300
108.40,LIFT_HIGH,1,-4.1217,2.8524,-0.0130,-4.1178,2.8498,1.8903,1.9033,1.7230,-1.4246,3.1356,1.0322,2.2300
108.50,LIFT_HIGH,1,-4.1179,2.8498,-0.0133,-4.1178,2.8498,1.8903,1.9036,1.7230,-1.4246,3.1355,1.0613,2.2300
108.60,LIFT_HIGH,1,-4.1142,2.8472,-0.0135,-4.1178,2.8498,1.8903,1.9038,1.7230,-1.4246,3.1356,1.0904,2.2300
108.70,LIFT_HIGH,1,-4.1142,2.8472,-0.0135,-4.1178,2.8498,1.8903,1.9038,1.7230,-1.4246,3.1356,1.0904,2.2300
108.80,LIFT_HIGH,1,-4.1106,2.8447,-0.0136,-4.1178,2.8498,1.8903,1.9039,1.7228,-1.4246,3.1358,1.1195,2.2300
108.90,LIFT_HIGH,1,-4.1071,2.8423,-0.0136,-4.1178,2.8498,1.8903,1.9039,1.7224,-1.4246,3.1361,1.1485,2.2300
109.00,LIFT_HIGH,1,-4.1071,2.8423,-0.0136,-4.1178,2.8498,1.8903,1.9039,1.7224,-1.4246,3.1361,1.1485,2.2300
109.10,LIFT_HIGH,1,-4.1039,2.8400,-0.0135,-4.1178,2.8498,1.8903,1.9038,1.7221,-1.4246,3.1365,1.1776,2.2300
109.20,LIFT_HIGH,1,-4.1011,2.8381,-0.0133,-4.1178,2.8498,1.8903,1.9037,1.7215,-1.4246,3.1371,1.2067,2.2300
109.30,LIFT_HIGH,1,-4.1011,2.8381,-0.0133,-4.1178,2.8498,1.8903,1.9037,1.7215,-1.4246,3.1371,1.2067,2.2300
109.40,LIFT_HIGH,1,-4.0952,2.8340,0.0039,-4.1178,2.8498,1.8903,1.8866,1.7209,-1.4246,3.1376,1.2195,2.2300
109.50,LIFT_HIGH,1,-4.0854,2.8273,0.0434,-4.1178,2.8498,1.8903,1.8473,1.7204,-1.4246,3.1382,1.2194,2.2300
109.60,LIFT_HIGH,1,-4.0854,2.8273,0.0434,-4.1178,2.8498,1.8903,1.8473,1.7204,-1.4246,3.1382,1.2194,2.2300
109.70,LIFT_HIGH,1,-4.0717,2.8178,0.1054,-4.1178,2.8498,1.8903,1.7858,1.7195,-1.4246,3.1390,1.2193,2.2300
109.80,LIFT_HIGH,1,-4.0622,2.8112,0.1854,-4.1178,2.8498,1.8903,1.7063,1.7187,-1.4246,3.1399,1.2193,2.2300
109.90,LIFT_HIGH,1,-4.0622,2.8112,0.1854,-4.1178,2.8498,1.8903,1.7063,1.7187,-1.4246,3.1399,1.2193,2.2300
110.00,LIFT_HIGH,1,-4.0595,2.8094,0.2818,-4.1178,2.8498,1.8903,1.6101,1.7182,-1.4246,3.1404,1.2193,2.2300
110.10,LIFT_HIGH,1,-4.0628,2.8117,0.3950,-4.1178,2.8498,1.8903,1.4968,1.7180,-1.4246,3.1406,1.2193,2.2300
110.20,LIFT_HIGH,1,-4.0680,2.8153,0.5177,-4.1178,2.8498,1.8903,1.3739,1.7175,-1.4246,3.1410,1.2193,2.2300
110.30,LIFT_HIGH,1,-4.0680,2.8153,0.5177,-4.1178,2.8498,1.8903,1.3739,1.7175,-1.4246,3.1410,1.2193,2.2300
110.40,LIFT_HIGH,1,-4.0720,2.8180,0.6414,-4.1178,2.8498,1.8903,1.2501,1.7169,-1.4246,3.1415,1.2193,2.2300
110.50,LIFT_HIGH,1,-4.0720,2.8180,0.6414,-4.1178,2.8498,1.8903,1.2501,1.7169,-1.4246,3.1415,1.2193,2.2300
110.60,LIFT_HIGH,1,-4.0762,2.8209,0.7617,-4.1178,2.8498,1.8903,1.1298,1.7160,-1.4246,3.1407,1.2193,2.2300
110.70,LIFT_HIGH,1,-4.0811,2.8243,0.8763,-4.1178,2.8498,1.8903,1.0149,1.7149,-1.4246,3.1395,1.2193,2.2300
110.80,LIFT_HIGH,1,-4.0811,2.8243,0.8763,-4.1178,2.8498,1.8903,1.0149,1.7149,-1.4246,3.1395,1.2193,2.2300
110.90,LIFT_HIGH,1,-4.0869,2.8283,0.9837,-4.1178,2.8498,1.8903,0.9073,1.7134,-1.4246,3.1380,1.2193,2.2300
111.00,LIFT_HIGH,1,-4.0921,2.8319,1.0830,-4.1178,2.8498,1.8903,0.8079,1.7116,-1.4246,3.1362,1.2193,2.2300
111.10,LIFT_HIGH,1,-4.0921,2.8319,1.0830,-4.1178,2.8498,1.8903,0.8079,1.7116,-1.4246,3.1362,1.2193,2.2300
111.20,LIFT_HIGH,1,-4.0956,2.8344,1.1661,-4.1178,2.8498,1.8903,0.7246,1.7097,-1.4246,3.1344,1.2192,2.2300
111.30,LIFT_HIGH,1,-4.0955,2.8343,1.2582,-4.1178,2.8498,1.8903,0.6326,1.7088,-1.4246,3.1334,1.2194,2.2300
111.40,LIFT_HIGH,1,-4.0955,2.8343,1.2582,-4.1178,2.8498,1.8903,0.6326,1.7088,-1.4246,3.1334,1.2194,2.2300
111.50,LIFT_HIGH,1,-4.0955,2.8343,1.2582,-4.1178,2.8498,1.8903,0.6326,1.7088,-1.4246,3.1334,1.2194,2.2300
111.60,LIFT_HIGH,1,-4.0955,2.8343,1.2582,-4.1178,2.8498,1.8903,0.6326,1.7088,-1.4246,3.1334,1.2194,2.2300
111.70,LIFT_HIGH,1,-4.0955,2.8343,1.2582,-4.1178,2.8498,1.8903,0.6326,1.7088,-1.4246,3.1334,1.2194,2.2300
111.80,LIFT_HIGH,1,-4.0955,2.8343,1.2582,-4.1178,2.8498,1.8903,0.6326,1.7088,-1.4246,3.1334,1.2194,2.2300
111.90,LIFT_HIGH,1,-4.0987,2.8365,1.3366,-4.1178,2.8498,1.8903,0.5542,1.7068,-1.4246,3.1315,1.2193,2.2300
