t_ns,t_offset_s,joint_name,position,velocity,effort
1783095553451459453,52.289892512,slew_joint,1.74358245,0.0017453277777777776,-6.0
1783095553451459453,52.289892512,boom_joint,0.6876591444444444,0.003490655555555555,90.0
1783095553451459453,52.289892512,stick_joint,-1.1571523166666664,-0.0017453277777777776,24.0
1783095553451459453,52.289892512,telescope_joint,0.4934,0.002,-10.0
1783095553451459453,52.289892512,hanger_joint,0.9285143777777776,0.07853974999999999,0.0
1783095553451459453,52.289892512,bearingfork_joint,-0.14660753333333332,-0.06632245555555555,0.0
1783095553451459453,52.289892512,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553451459453,52.289892512,grappletong1_joint,0.0,0.0,0.0
1783095553451459453,52.289892512,grappletong2_joint,0.0,0.0,0.0
1783095553461309732,52.299742791,slew_joint,1.74358245,0.0017453277777777776,-5.0
1783095553461309732,52.299742791,boom_joint,0.6876591444444444,0.0017453277777777776,88.0
1783095553461309732,52.299742791,stick_joint,-1.1571523166666664,-0.0017453277777777776,24.0
1783095553461309732,52.299742791,telescope_joint,0.4935,0.002,-11.0
1783095553461309732,52.299742791,hanger_joint,0.9267690499999999,0.09075704444444443,0.0
1783095553461309732,52.299742791,bearingfork_joint,-0.14486220555555554,-0.07155843888888888,0.0
1783095553461309732,52.299742791,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553461309732,52.299742791,grappletong1_joint,0.0,0.0,0.0
1783095553461309732,52.299742791,grappletong2_joint,0.0,0.0,0.0
1783095553471277224,52.309710283,slew_joint,1.74358245,0.0017453277777777776,-5.0
1783095553471277224,52.309710283,boom_joint,0.6876591444444444,0.0017453277777777776,88.0
1783095553471277224,52.309710283,stick_joint,-1.1571523166666664,-0.0017453277777777776,24.0
1783095553471277224,52.309710283,telescope_joint,0.4935,0.002,-11.0
1783095553471277224,52.309710283,hanger_joint,0.9267690499999999,0.09075704444444443,0.0
1783095553471277224,52.309710283,bearingfork_joint,-0.14486220555555554,-0.07155843888888888,0.0
1783095553471277224,52.309710283,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553471277224,52.309710283,grappletong1_joint,0.0,0.0,0.0
1783095553471277224,52.309710283,grappletong2_joint,0.0,0.0,0.0
1783095553481300085,52.319733144,slew_joint,1.74358245,0.0017453277777777776,-5.0
1783095553481300085,52.319733144,boom_joint,0.6876591444444444,0.0017453277777777776,88.0
1783095553481300085,52.319733144,stick_joint,-1.1571523166666664,-0.0017453277777777776,24.0
1783095553481300085,52.319733144,telescope_joint,0.4935,0.002,-12.0
1783095553481300085,52.319733144,hanger_joint,0.9232783944444443,0.09075704444444443,0.0
1783095553481300085,52.319733144,bearingfork_joint,-0.14486220555555554,-0.0698131111111111,0.0
1783095553481300085,52.319733144,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553481300085,52.319733144,grappletong1_joint,0.0,0.0,0.0
1783095553481300085,52.319733144,grappletong2_joint,0.0,0.0,0.0
1783095553496706591,52.33513965,slew_joint,1.74358245,0.0017453277777777776,-5.0
1783095553496706591,52.33513965,boom_joint,0.6876591444444444,0.0017453277777777776,88.0
1783095553496706591,52.33513965,stick_joint,-1.1571523166666664,-0.0017453277777777776,24.0
1783095553496706591,52.33513965,telescope_joint,0.4935,0.002,-12.0
1783095553496706591,52.33513965,hanger_joint,0.9232783944444443,0.09075704444444443,0.0
1783095553496706591,52.33513965,bearingfork_joint,-0.14486220555555554,-0.0698131111111111,0.0
1783095553496706591,52.33513965,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553496706591,52.33513965,grappletong1_joint,0.0,0.0,0.0
1783095553496706591,52.33513965,grappletong2_joint,0.0,0.0,0.0
1783095553502219667,52.340652726,slew_joint,1.74358245,0.0017453277777777776,-5.0
1783095553502219667,52.340652726,boom_joint,0.6876591444444444,0.003490655555555555,85.0
1783095553502219667,52.340652726,stick_joint,-1.1571523166666664,0.0,24.0
1783095553502219667,52.340652726,telescope_joint,0.4935,0.002,-12.0
1783095553502219667,52.340652726,hanger_joint,0.9215330666666666,0.10297433888888888,0.0
1783095553502219667,52.340652726,bearingfork_joint,-0.14311687777777776,-0.07330376666666666,0.0
1783095553502219667,52.340652726,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553502219667,52.340652726,grappletong1_joint,0.0,0.0,0.0
1783095553502219667,52.340652726,grappletong2_joint,0.0,0.0,0.0
1783095553511964411,52.35039747,slew_joint,1.74358245,0.0017453277777777776,-5.0
1783095553511964411,52.35039747,boom_joint,0.6876591444444444,0.003490655555555555,85.0
1783095553511964411,52.35039747,stick_joint,-1.1571523166666664,0.0,24.0
1783095553511964411,52.35039747,telescope_joint,0.4935,0.002,-12.0
1783095553511964411,52.35039747,hanger_joint,0.9215330666666666,0.10297433888888888,0.0
1783095553511964411,52.35039747,bearingfork_joint,-0.14311687777777776,-0.07330376666666666,0.0
1783095553511964411,52.35039747,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553511964411,52.35039747,grappletong1_joint,0.0,0.0,0.0
1783095553511964411,52.35039747,grappletong2_joint,0.0,0.0,0.0
1783095553521716683,52.360149742,slew_joint,1.74358245,0.0,-4.0
1783095553521716683,52.360149742,boom_joint,0.6876591444444444,0.003490655555555555,84.0
1783095553521716683,52.360149742,stick_joint,-1.1571523166666664,0.0,24.0
1783095553521716683,52.360149742,telescope_joint,0.4936,0.002,-13.0
1783095553521716683,52.360149742,hanger_joint,0.9215330666666666,0.09250237222222221,0.0
1783095553521716683,52.360149742,bearingfork_joint,-0.14137154999999998,-0.0628318,0.0
1783095553521716683,52.360149742,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553521716683,52.360149742,grappletong1_joint,0.0,0.0,0.0
1783095553521716683,52.360149742,grappletong2_joint,0.0,0.0,0.0
1783095553531486509,52.369919568,slew_joint,1.74358245,0.0,-4.0
1783095553531486509,52.369919568,boom_joint,0.6876591444444444,0.003490655555555555,84.0
1783095553531486509,52.369919568,stick_joint,-1.1571523166666664,0.0,24.0
1783095553531486509,52.369919568,telescope_joint,0.4936,0.002,-13.0
1783095553531486509,52.369919568,hanger_joint,0.9215330666666666,0.09250237222222221,0.0
1783095553531486509,52.369919568,bearingfork_joint,-0.14137154999999998,-0.0628318,0.0
1783095553531486509,52.369919568,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553531486509,52.369919568,grappletong1_joint,0.0,0.0,0.0
1783095553531486509,52.369919568,grappletong2_joint,0.0,0.0,0.0
1783095553541250725,52.379683784,slew_joint,1.74358245,0.0,-4.0
1783095553541250725,52.379683784,boom_joint,0.6876591444444444,0.0,84.0
1783095553541250725,52.379683784,stick_joint,-1.1571523166666664,0.0,24.0
1783095553541250725,52.379683784,telescope_joint,0.4936,0.001,-14.0
1783095553541250725,52.379683784,hanger_joint,0.9197877388888887,0.07330376666666666,0.0
1783095553541250725,52.379683784,bearingfork_joint,-0.14137154999999998,-0.03839721111111111,0.0
1783095553541250725,52.379683784,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553541250725,52.379683784,grappletong1_joint,0.0,0.0,0.0
1783095553541250725,52.379683784,grappletong2_joint,0.0,0.0,0.0
