t_ns,t_offset_s,joint_name,position,velocity,effort
1783095546005200070,44.843633129,slew_joint,1.741837122222222,0.0017453277777777776,0.0
1783095546005200070,44.843633129,boom_joint,0.2652898222222222,0.0017453277777777776,0.0
1783095546005200070,44.843633129,stick_joint,-1.0960658444444444,-0.00698131111111111,0.0
1783095546005200070,44.843633129,telescope_joint,0.4809,0.0,0.0
1783095546005200070,44.843633129,hanger_joint,0.8534652833333332,0.019198605555555553,0.0
1783095546005200070,44.843633129,bearingfork_joint,0.05759581666666666,-0.2338739222222222,0.0
1783095546005200070,44.843633129,grapplecarrier_joint,-0.14835286111111112,0.003490655555555555,0.0
1783095546005200070,44.843633129,grappletong1_joint,0.0,0.0,0.0
1783095546005200070,44.843633129,grappletong2_joint,0.0,0.0,0.0
1783095546011830261,44.85026332,slew_joint,1.741837122222222,0.0017453277777777776,0.0
1783095546011830261,44.85026332,boom_joint,0.2652898222222222,0.0017453277777777776,0.0
1783095546011830261,44.85026332,stick_joint,-1.0960658444444444,-0.00698131111111111,0.0
1783095546011830261,44.85026332,telescope_joint,0.4809,0.0,0.0
1783095546011830261,44.85026332,hanger_joint,0.8534652833333332,0.019198605555555553,0.0
1783095546011830261,44.85026332,bearingfork_joint,0.05759581666666666,-0.2338739222222222,0.0
1783095546011830261,44.85026332,grapplecarrier_joint,-0.14835286111111112,0.003490655555555555,0.0
1783095546011830261,44.85026332,grappletong1_joint,0.0,0.0,0.0
1783095546011830261,44.85026332,grappletong2_joint,0.0,0.0,0.0
1783095546022010990,44.860444049,slew_joint,1.741837122222222,0.0017453277777777776,0.0
1783095546022010990,44.860444049,boom_joint,0.2652898222222222,0.0017453277777777776,0.0
1783095546022010990,44.860444049,stick_joint,-1.0960658444444444,-0.005235983333333333,0.0
1783095546022010990,44.860444049,telescope_joint,0.4809,0.0,0.0
1783095546022010990,44.860444049,hanger_joint,0.8534652833333332,0.024434588888888886,0.0
1783095546022010990,44.860444049,bearingfork_joint,0.07330376666666666,-0.4869464499999999,0.0
1783095546022010990,44.860444049,grapplecarrier_joint,-0.14835286111111112,-0.02268926111111111,0.0
1783095546022010990,44.860444049,grappletong1_joint,0.0,0.0,0.0
1783095546022010990,44.860444049,grappletong2_joint,0.0,0.0,0.0
1783095546031524712,44.869957771,slew_joint,1.741837122222222,0.0017453277777777776,0.0
1783095546031524712,44.869957771,boom_joint,0.2652898222222222,0.0017453277777777776,0.0
1783095546031524712,44.869957771,stick_joint,-1.0960658444444444,-0.005235983333333333,0.0
1783095546031524712,44.869957771,telescope_joint,0.4809,0.0,0.0
1783095546031524712,44.869957771,hanger_joint,0.8534652833333332,0.024434588888888886,0.0
1783095546031524712,44.869957771,bearingfork_joint,0.07330376666666666,-0.4869464499999999,0.0
1783095546031524712,44.869957771,grapplecarrier_joint,-0.14835286111111112,-0.02268926111111111,0.0
1783095546031524712,44.869957771,grappletong1_joint,0.0,0.0,0.0
1783095546031524712,44.869957771,grappletong2_joint,0.0,0.0,0.0
1783095546041425203,44.879858262,slew_joint,1.741837122222222,0.0017453277777777776,0.0
1783095546041425203,44.879858262,boom_joint,0.2652898222222222,0.0017453277777777776,0.0
1783095546041425203,44.879858262,stick_joint,-1.0960658444444444,-0.0017453277777777776,0.0
1783095546041425203,44.879858262,telescope_joint,0.4809,0.0,0.0
1783095546041425203,44.879858262,hanger_joint,0.8534652833333332,0.005235983333333333,0.0
1783095546041425203,44.879858262,bearingfork_joint,0.08901171666666666,-0.7400189777777777,0.0
1783095546041425203,44.879858262,grapplecarrier_joint,-0.15009818888888887,-0.02792524444444444,0.0
1783095546041425203,44.879858262,grappletong1_joint,0.0,0.0,0.0
1783095546041425203,44.879858262,grappletong2_joint,0.0,0.0,0.0
1783095546051333789,44.889766848,slew_joint,1.741837122222222,0.0017453277777777776,0.0
1783095546051333789,44.889766848,boom_joint,0.2652898222222222,0.0017453277777777776,0.0
1783095546051333789,44.889766848,stick_joint,-1.0960658444444444,-0.0017453277777777776,0.0
1783095546051333789,44.889766848,telescope_joint,0.4809,0.0,0.0
1783095546051333789,44.889766848,hanger_joint,0.8534652833333332,0.005235983333333333,0.0
1783095546051333789,44.889766848,bearingfork_joint,0.08901171666666666,-0.7400189777777777,0.0
1783095546051333789,44.889766848,grapplecarrier_joint,-0.15009818888888887,-0.02792524444444444,0.0
1783095546051333789,44.889766848,grappletong1_joint,0.0,0.0,0.0
1783095546051333789,44.889766848,grappletong2_joint,0.0,0.0,0.0
1783095546062593793,44.901026852,slew_joint,1.741837122222222,0.0,0.0
1783095546062593793,44.901026852,boom_joint,0.2652898222222222,0.0017453277777777776,0.0
1783095546062593793,44.901026852,stick_joint,-1.0943205166666665,0.008726638888888888,0.0
1783095546062593793,44.901026852,telescope_joint,0.4809,0.0,0.0
1783095546062593793,44.901026852,hanger_joint,0.8587012666666665,-0.09424769999999999,0.0
1783095546062593793,44.901026852,bearingfork_joint,0.10821032222222221,-0.8447386444444444,0.0
1783095546062593793,44.901026852,grapplecarrier_joint,-0.15009818888888887,-0.017453277777777776,0.0
