t_ns,t_offset_s,parent_frame,child_frame,x,y,z,qx,qy,qz,qw,is_static
1783095552511768953,51.350202012,mainboom,stick,0.0,3.04904,-0.00649,-0.5461015522363819,0.0,0.0,0.8377189830993531,False
1783095552511768953,51.350202012,stick,telescope,0.0,0.6164119074872108,0.18669908944545294,0.0,0.0,0.0,1.0,False
1783095552520038908,51.358471967,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095552520066909,51.358499968,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095552572872404,51.411305463,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07758902606619347,0.0,0.9969854276939556,False
1783095552572872404,51.411305463,mast,mainboom,0.0,-0.0601374,1.09553,0.3272176329047595,0.0,0.0,0.9449490042939915,False
1783095552572872404,51.411305463,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07758902606619346,0.9969854276939556,False
1783095552572872404,51.411305463,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095552572872404,51.411305463,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095552572872404,51.411305463,telescope,upperpassive,0.0,2.03711,-0.20229,0.4399388243213453,0.0,0.0,0.8980277450361723,False
1783095552572872404,51.411305463,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095552572872404,51.411305463,mainboom,stick,0.0,3.04904,-0.00649,-0.5468323913094894,0.0,0.0,0.8372421010763527,False
1783095552572872404,51.411305463,stick,telescope,0.0,0.6164119074872108,0.18669908944545294,0.0,0.0,0.0,1.0,False
1783095552584713493,51.423146552,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095552584755827,51.423188886,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095552631884735,51.470317794,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07758902606619347,0.0,0.9969854276939556,False
1783095552631884735,51.470317794,mast,mainboom,0.0,-0.0601374,1.09553,0.3288663794332371,0.0,0.0,0.9443764633230087,False
1783095552631884735,51.470317794,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07758902606619346,0.9969854276939556,False
1783095552631884735,51.470317794,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095552631884735,51.470317794,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095552631884735,51.470317794,telescope,upperpassive,0.0,2.03711,-0.20229,0.44072233309019815,0.0,0.0,0.8976434844165764,False
1783095552631884735,51.470317794,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095552631884735,51.470317794,mainboom,stick,0.0,3.04904,-0.00649,-0.5468323913094894,0.0,0.0,0.8372421010763527,False
1783095552631884735,51.470317794,stick,telescope,0.0,0.6164119074872108,0.18669908944545294,0.0,0.0,0.0,1.0,False
1783095552648395355,51.486828414,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095552648438635,51.486871694,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095552691980062,51.530413121,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07758902606619347,0.0,0.9969854276939556,False
1783095552691980062,51.530413121,mast,mainboom,0.0,-0.0601374,1.09553,0.32969037734287937,0.0,0.0,0.9440891139545619,False
1783095552691980062,51.530413121,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07758902606619346,0.9969854276939556,False
1783095552691980062,51.530413121,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095552691980062,51.530413121,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095552691980062,51.530413121,telescope,upperpassive,0.0,2.03711,-0.20229,0.44150550623038964,0.0,0.0,0.8972585402035733,False
1783095552691980062,51.530413121,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095552691980062,51.530413121,mainboom,stick,0.0,3.04904,-0.00649,-0.5468323913094894,0.0,0.0,0.8372421010763527,False
1783095552691980062,51.530413121,stick,telescope,0.0,0.6164119074872108,0.18669908944545294,0.0,0.0,0.0,1.0,False
1783095552722791048,51.561224107,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095552722820520,51.561253579,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095552751591958,51.590025017,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07758902606619347,0.0,0.9969854276939556,False
1783095552751591958,51.590025017,mast,mainboom,0.0,-0.0601374,1.09553,0.33051412417938164,0.0,0.0,0.9438010456224004,False
1783095552751591958,51.590025017,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07758902606619346,0.9969854276939556,False
1783095552751591958,51.590025017,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095552751591958,51.590025017,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095552751591958,51.590025017,telescope,upperpassive,0.0,2.03711,-0.20229,0.44463483057999476,0.0,0.0,0.8957119332883198,False
1783095552751591958,51.590025017,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095552751591958,51.590025017,mainboom,stick,0.0,3.04904,-0.00649,-0.5468323913094894,0.0,0.0,0.8372421010763527,False
1783095552751591958,51.590025017,stick,telescope,0.0,0.6164119074872108,0.18669908944545294,0.0,0.0,0.0,1.0,False
1783095552782078508,51.620511567,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095552782116249,51.620549308,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095552811820939,51.650253998,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07758902606619347,0.0,0.9969854276939556,False
1783095552811820939,51.650253998,mast,mainboom,0.0,-0.0601374,1.09553,0.3313376193154257,0.0,0.0,0.9435122585459005,False
1783095552811820939,51.650253998,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07758902606619346,0.9969854276939556,False
1783095552811820939,51.650253998,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095552811820939,51.650253998,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095552811820939,51.650253998,telescope,upperpassive,0.0,2.03711,-0.20229,0.4469782705422942,0.0,0.0,0.8945448147873978,False
1783095552811820939,51.650253998,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095552811820939,51.650253998,mainboom,stick,0.0,3.04904,-0.00649,-0.5468323913094894,0.0,0.0,0.8372421010763527,False
1783095552811820939,51.650253998,stick,telescope,0.0,0.6165116908838327,0.1866925111661515,0.0,0.0,0.0,1.0,False
1783095552865484246,51.703917305,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095552865557307,51.703990366,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095552872263403,51.710696462,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07758902606619347,0.0,0.9969854276939556,False
1783095552872263403,51.710696462,mast,mainboom,0.0,-0.0601374,1.09553,0.3321608621238855,0.0,0.0,0.9432227529449856,False
1783095552872263403,51.710696462,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07758902606619346,0.9969854276939556,False
1783095552872263403,51.710696462,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095552872263403,51.710696462,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095552872263403,51.710696462,telescope,upperpassive,0.0,2.03711,-0.20229,0.44931864697075075,0.0,0.0,0.8933715651868341,False
1783095552872263403,51.710696462,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095552872263403,51.710696462,mainboom,stick,0.0,3.04904,-0.00649,-0.5468323913094894,0.0,0.0,0.8372421010763527,False
1783095552872263403,51.710696462,stick,telescope,0.0,0.6166114742804548,0.18668593288685004,0.0,0.0,0.0,1.0,False
1783095552931866986,51.770300045,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07845902959260323,0.0,0.9969173389380822,False
1783095552931866986,51.770300045,mast,mainboom,0.0,-0.0601374,1.09553,0.3329838519778267,0.0,0.0,0.9429325290401264,False
1783095552931866986,51.770300045,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07758902606619346,0.9969854276939556,False
1783095552931866986,51.770300045,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095552931866986,51.770300045,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095552931866986,51.770300045,telescope,upperpassive,0.0,2.03711,-0.20229,0.45087718803763255,0.0,0.0,0.8925859965892795,False
1783095552931866986,51.770300045,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7643585319677776,0.6447914659857588,False
1783095552931866986,51.770300045,mainboom,stick,0.0,3.04904,-0.00649,-0.5468323913094894,0.0,0.0,0.8372421010763527,False
1783095552931866986,51.770300045,stick,telescope,0.0,0.6168110410736989,0.18667277632824714,0.0,0.0,0.0,1.0,False
1783095552932374245,51.770807304,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095552932541977,51.770975036,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095552982018122,51.820451181,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07845902959260323,0.0,0.9969173389380822,False
1783095552982018122,51.820451181,mast,mainboom,0.0,-0.0601374,1.09553,0.3338065882505078,0.0,0.0,0.9426415870523408,False
1783095552982018122,51.820451181,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07758902606619346,0.9969854276939556,False
1783095552982018122,51.820451181,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095552982018122,51.820451181,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095552982018122,51.820451181,telescope,upperpassive,0.0,2.03711,-0.20229,0.4516559438247133,0.0,0.0,0.892192192527937,False
1783095552982018122,51.820451181,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7643585319677776,0.6447914659857588,False
1783095552982018122,51.820451181,mainboom,stick,0.0,3.04904,-0.00649,-0.5468323913094894,0.0,0.0,0.8372421010763527,False
1783095552982018122,51.820451181,stick,telescope,0.0,0.616910824470321,0.1866661980489457,0.0,0.0,0.0,1.0,False
1783095553004454035,51.842887094,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095553004860278,51.843293337,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095553041584847,51.880017906,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07845902959260323,0.0,0.9969173389380822,False
1783095553041584847,51.880017906,mast,mainboom,0.0,-0.0601374,1.09553,0.3346290703153805,0.0,0.0,0.9423499272031934,False
1783095553041584847,51.880017906,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07758902606619346,0.9969854276939556,False
1783095553041584847,51.880017906,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553041584847,51.880017906,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553041584847,51.880017906,telescope,upperpassive,0.0,2.03711,-0.20229,0.45243435565672646,0.0,0.0,0.8917977090245762,False
1783095553041584847,51.880017906,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7643585319677776,0.6447914659857588,False
1783095553041584847,51.880017906,mainboom,stick,0.0,3.04904,-0.00649,-0.5468323913094894,0.0,0.0,0.8372421010763527,False
1783095553041584847,51.880017906,stick,telescope,0.0,0.617110391263565,0.18665304149034279,0.0,0.0,0.0,1.0,False
1783095553051578176,51.890011235,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095553051617802,51.890050861,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095553101651666,51.940084725,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07845902959260323,0.0,0.9969173389380822,False
1783095553101651666,51.940084725,mast,mainboom,0.0,-0.0601374,1.09553,0.3354512975460898,0.0,0.0,0.9420575497147956,False
1783095553101651666,51.940084725,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07758902606619346,0.9969854276939556,False
1783095553101651666,51.940084725,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553101651666,51.940084725,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553101651666,51.940084725,telescope,upperpassive,0.0,2.03711,-0.20229,0.45243435565672646,0.0,0.0,0.8917977090245762,False
1783095553101651666,51.940084725,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7649209270789442,0.6441241924634475,False
1783095553101651666,51.940084725,mainboom,stick,0.0,3.04904,-0.00649,-0.5468323913094894,0.0,0.0,0.8372421010763527,False
1783095553101651666,51.940084725,stick,telescope,0.0,0.617210174660187,0.18664646321104134,0.0,0.0,0.0,1.0,False
1783095553133093317,51.971526376,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095553133121948,51.971555007,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095553161775502,52.000208561,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07845902959260323,0.0,0.9969173389380822,False
1783095553161775502,52.000208561,mast,mainboom,0.0,-0.0601374,1.09553,0.33627326931647505,0.0,0.0,0.9417644548098051,False
1783095553161775502,52.000208561,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07758902606619346,0.9969854276939556,False
1783095553161775502,52.000208561,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553161775502,52.000208561,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553161775502,52.000208561,telescope,upperpassive,0.0,2.03711,-0.20229,0.45243435565672646,0.0,0.0,0.8917977090245762,False
1783095553161775502,52.000208561,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7649209270789442,0.6441241924634475,False
1783095553161775502,52.000208561,mainboom,stick,0.0,3.04904,-0.00649,-0.5468323913094894,0.0,0.0,0.8372421010763527,False
1783095553161775502,52.000208561,stick,telescope,0.0,0.6174097414534312,0.1866333066524384,0.0,0.0,0.0,1.0,False
1783095553181057155,52.019490214,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095553181111018,52.019544077,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095553211905050,52.050338109,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07845902959260323,0.0,0.9969173389380822,False
1783095553211905050,52.050338109,mast,mainboom,0.0,-0.0601374,1.09553,0.33627326931647505,0.0,0.0,0.9417644548098051,False
1783095553211905050,52.050338109,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07758902606619346,0.9969854276939556,False
1783095553211905050,52.050338109,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553211905050,52.050338109,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553211905050,52.050338109,telescope,upperpassive,0.0,2.03711,-0.20229,0.45243435565672646,0.0,0.0,0.8917977090245762,False
1783095553211905050,52.050338109,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7649209270789442,0.6441241924634475,False
1783095553211905050,52.050338109,mainboom,stick,0.0,3.04904,-0.00649,-0.5468323913094894,0.0,0.0,0.8372421010763527,False
1783095553211905050,52.050338109,stick,telescope,0.0,0.6174097414534312,0.1866333066524384,0.0,0.0,0.0,1.0,False
1783095553267936970,52.106370029,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095553267984980,52.106418039,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095553271829342,52.110262401,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07845902959260323,0.0,0.9969173389380822,False
1783095553271829342,52.110262401,mast,mainboom,0.0,-0.0601374,1.09553,0.33627326931647505,0.0,0.0,0.9417644548098051,False
1783095553271829342,52.110262401,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07758902606619346,0.9969854276939556,False
1783095553271829342,52.110262401,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553271829342,52.110262401,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553271829342,52.110262401,telescope,upperpassive,0.0,2.03711,-0.20229,0.45243435565672646,0.0,0.0,0.8917977090245762,False
1783095553271829342,52.110262401,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7649209270789442,0.6441241924634475,False
1783095553271829342,52.110262401,mainboom,stick,0.0,3.04904,-0.00649,-0.5468323913094894,0.0,0.0,0.8372421010763527,False
1783095553271829342,52.110262401,stick,telescope,0.0,0.6176093082466753,0.1866201500938355,0.0,0.0,0.0,1.0,False
1783095553328588262,52.167021321,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095553328629103,52.167062162,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095553331763216,52.170196275,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07671896345246497,0.0,0.9970527572033385,False
1783095553331763216,52.170196275,mast,mainboom,0.0,-0.0601374,1.09553,0.3370949850005702,0.0,0.0,0.9414706427114259,False
1783095553331763216,52.170196275,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07758902606619346,0.9969854276939556,False
1783095553331763216,52.170196275,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553331763216,52.170196275,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553331763216,52.170196275,telescope,upperpassive,0.0,2.03711,-0.20229,0.4516559438247133,0.0,0.0,0.892192192527937,False
1783095553331763216,52.170196275,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7649209270789442,0.6441241924634475,False
1783095553331763216,52.170196275,mainboom,stick,0.0,3.04904,-0.00649,-0.5468323913094894,0.0,0.0,0.8372421010763527,False
1783095553331763216,52.170196275,stick,telescope,0.0,0.6177090916432972,0.18661357181453406,0.0,0.0,0.0,1.0,False
1783095553391827399,52.230260458,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07584884241400715,0.0,0.9971193274149565,False
1783095553391827399,52.230260458,mast,mainboom,0.0,-0.0601374,1.09553,0.3370949850005702,0.0,0.0,0.9414706427114259,False
1783095553391827399,52.230260458,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07758902606619346,0.9969854276939556,False
1783095553391827399,52.230260458,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553391827399,52.230260458,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553391827399,52.230260458,telescope,upperpassive,0.0,2.03711,-0.20229,0.45009808888853936,0.0,0.0,0.8929791209087055,False
1783095553391827399,52.230260458,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7654827396705342,0.6434564284133723,False
1783095553391827399,52.230260458,mainboom,stick,0.0,3.04904,-0.00649,-0.5468323913094894,0.0,0.0,0.8372421010763527,False
1783095553391827399,52.230260458,stick,telescope,0.0,0.6179086584365414,0.18660041525593116,0.0,0.0,0.0,1.0,False
1783095553395555050,52.233988109,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095553395579237,52.234012296,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095553441568933,52.280001992,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07323813537681613,0.0,0.9973144817591527,False
1783095553441568933,52.280001992,mast,mainboom,0.0,-0.0601374,1.09553,0.3370949850005702,0.0,0.0,0.9414706427114259,False
1783095553441568933,52.280001992,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07758902606619346,0.9969854276939556,False
1783095553441568933,52.280001992,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553441568933,52.280001992,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553441568933,52.280001992,telescope,upperpassive,0.0,2.03711,-0.20229,0.4477587372036596,0.0,0.0,0.8941544124242659,False
1783095553441568933,52.280001992,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7654827396705342,0.6434564284133723,False
1783095553441568933,52.280001992,mainboom,stick,0.0,3.04904,-0.00649,-0.5468323913094894,0.0,0.0,0.8372421010763527,False
1783095553441568933,52.280001992,stick,telescope,0.0,0.6180084418331634,0.18659383697662968,0.0,0.0,0.0,1.0,False
1783095553450393859,52.288826918,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095553450441957,52.288875016,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095553497046886,52.335479945,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07236778726621736,0.0,0.997378014278534,False
1783095553497046886,52.335479945,mast,mainboom,0.0,-0.0601374,1.09553,0.3370949850005702,0.0,0.0,0.9414706427114259,False
1783095553497046886,52.335479945,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07758902606619346,0.9969854276939556,False
1783095553497046886,52.335479945,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553497046886,52.335479945,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553497046886,52.335479945,telescope,upperpassive,0.0,2.03711,-0.20229,0.4454163166357148,0.0,0.0,0.8953235755159542,False
1783095553497046886,52.335479945,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7654827396705342,0.6434564284133723,False
1783095553497046886,52.335479945,mainboom,stick,0.0,3.04904,-0.00649,-0.5468323913094894,0.0,0.0,0.8372421010763527,False
1783095553497046886,52.335479945,stick,telescope,0.0,0.6181082252297855,0.18658725869732823,0.0,0.0,0.0,1.0,False
1783095553515806861,52.35423992,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095553515838991,52.35427205,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095553551458775,52.389891834,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07062692637449368,0.0,0.9975028006331068,False
1783095553551458775,52.389891834,mast,mainboom,0.0,-0.0601374,1.09553,0.3370949850005702,0.0,0.0,0.9414706427114259,False
1783095553551458775,52.389891834,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07758902606619346,0.9969854276939556,False
1783095553551458775,52.389891834,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553551458775,52.389891834,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553551458775,52.389891834,telescope,upperpassive,0.0,2.03711,-0.20229,0.4438530059160809,0.0,0.0,0.8960996089382359,False
1783095553551458775,52.389891834,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7654827396705342,0.6434564284133723,False
1783095553551458775,52.389891834,mainboom,stick,0.0,3.04904,-0.00649,-0.5468323913094894,0.0,0.0,0.8372421010763527,False
1783095553551458775,52.389891834,stick,telescope,0.0,0.6182080086264075,0.18658068041802678,0.0,0.0,0.0,1.0,False
1783095553601871091,52.44030415,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07062692637449368,0.0,0.9975028006331068,False
1783095553601871091,52.44030415,mast,mainboom,0.0,-0.0601374,1.09553,0.3370949850005702,0.0,0.0,0.9414706427114259,False
1783095553601871091,52.44030415,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07758902606619346,0.9969854276939556,False
1783095553601871091,52.44030415,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553601871091,52.44030415,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095553601871091,52.44030415,telescope,upperpassive,0.0,2.03711,-0.20229,0.443070843239366,0.0,0.0,0.8964866021704715,False
1783095553601871091,52.44030415,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7654827396705342,0.6434564284133723,False
1783095553601871091,52.44030415,mainboom,stick,0.0,3.04904,-0.00649,-0.5468323913094894,0.0,0.0,0.8372421010763527,False
1783095553601871091,52.44030415,stick,telescope,0.0,0.6183077920230295,0.18657410213872533,0.0,0.0,0.0,1.0,False
