t_ns,t_offset_s,T_base_grapple_00,T_base_grapple_01,T_base_grapple_02,T_base_grapple_03,T_base_grapple_10,T_base_grapple_11,T_base_grapple_12,T_base_grapple_13,T_base_grapple_20,T_base_grapple_21,T_base_grapple_22,T_base_grapple_23,T_base_grapple_30,T_base_grapple_31,T_base_grapple_32,T_base_grapple_33,z_axis_x,z_axis_y,z_axis_z
1783095553801321001,52.63975406,0.02716626085925148,-0.8994390861795073,0.4362010138955431,-4.768554519955054,0.9978745477218699,-0.001455491171008768,-0.06514805104010961,-0.7953655486843786,0.05923159021840215,0.4370437184058636,0.8974878310719179,1.7135461527768916,0.0,0.0,0.0,1.0,0.43620101389554317,-0.06514805104010962,0.897487831071918
1783095553813099400,52.651532459,0.02716626085925148,-0.8994390861795073,0.4362010138955431,-4.768554519955054,0.9978745477218699,-0.001455491171008768,-0.06514805104010961,-0.7953655486843786,0.05923159021840215,0.4370437184058636,0.8974878310719179,1.7135461527768916,0.0,0.0,0.0,1.0,0.43620101389554317,-0.06514805104010962,0.897487831071918
1783095553821592788,52.660025847,0.027064124154935566,-0.9001891823539643,0.4346573008205743,-4.767911542706284,0.997856722168383,-0.0015864027719621294,-0.06541746975858663,-0.7952533321661781,0.059577640160522645,0.4354961759868233,0.8982168922335836,1.7132424890018583,0.0,0.0,0.0,1.0,0.4346573008205743,-0.06541746975858663,0.8982168922335836
1783095553831275944,52.669709003,0.027064124154935566,-0.9001891823539643,0.4346573008205743,-4.767911542706284,0.997856722168383,-0.0015864027719621294,-0.06541746975858663,-0.7952533321661781,0.059577640160522645,0.4354961759868233,0.8982168922335836,1.7132424890018583,0.0,0.0,0.0,1.0,0.4346573008205743,-0.06541746975858663,0.8982168922335836
1783095553841832730,52.680265789,0.026858066595234216,-0.9016813867521113,0.43156612592226834,-4.76662402680465,0.9978207596799079,-0.0018468318654079059,-0.06595696145117777,-0.7950286266235085,0.060269194540637436,0.43239711608294773,0.8996668039849935,1.7126385812653768,0.0,0.0,0.0,1.0,0.43156612592226834,-0.06595696145117777,0.8996668039849935
1783095553851503502,52.689936561,0.026858066595234216,-0.9016813867521113,0.43156612592226834,-4.76662402680465,0.9978207596799079,-0.0018468318654079059,-0.06595696145117777,-0.7950286266235085,0.060269194540637436,0.43239711608294773,0.8996668039849935,1.7126385812653768,0.0,0.0,0.0,1.0,0.43156612592226834,-0.06595696145117777,0.8996668039849935
1783095553861355127,52.699788186,0.026649632262744177,-0.9031629254110827,0.4284699840865816,-4.765334442106824,0.9977843823817839,-0.002105399505564924,-0.06649732000557475,-0.7948035600212432,0.06096001456087713,0.42929278756556927,0.901105753598833,1.7120392394065636,0.0,0.0,0.0,1.0,0.4284699840865816,-0.06649732000557475,0.901105753598833
1783095553872075852,52.710508911,0.026649632262744177,-0.9031629254110827,0.4284699840865816,-4.765334442106824,0.9977843823817839,-0.002105399505564924,-0.06649732000557475,-0.7948035600212432,0.06096001456087713,0.42929278756556927,0.901105753598833,1.7120392394065636,0.0,0.0,0.0,1.0,0.4284699840865816,-0.06649732000557475,0.901105753598833
1783095553881599290,52.720032349,0.02654452459922993,-0.903899689442029,0.42692006235407143,-4.764688878868721,0.9977660383174203,-0.0022339842952231693,-0.06676782229883352,-0.794690892179579,0.061305146555250906,0.4277386593946963,0.9018211121198412,1.711741282965577,0.0,0.0,0.0,1.0,0.42692006235407143,-0.06676782229883352,0.9018211121198412
1783095553891808157,52.730241216,0.02654452459922993,-0.903899689442029,0.42692006235407143,-4.764688878868721,0.9977660383174203,-0.0022339842952231693,-0.06676782229883352,-0.794690892179579,0.061305146555250906,0.4277386593946963,0.9018211121198412,1.711741282965577,0.0,0.0,0.0,1.0,0.42692006235407143,-0.06676782229883352,0.9018211121198412
